tahun,jenis_prep,daerah_prep,garis-kemiskinan-perkapita,pengeluaran-perkapita,upah-minimum-provinsi,upah-pekerja-perjam,gaji,target
2020,0,1,412391.0,640957.0,2630162.0,15840,2534400,2
2019,0,0,327181.0,525933.0,2423889.0,14304,2288640,2
2019,0,0,341445.0,525933.0,2423889.0,14304,2288640,2
2020,0,0,349384.0,565807.0,2630162.0,15840,2534400,2
2020,0,0,350313.0,565807.0,2630162.0,15840,2534400,2
2019,0,2,343783.0,560541.0,2423889.0,14304,2288640,2
2019,0,2,355585.0,560541.0,2423889.0,14304,2288640,2
2020,0,2,368137.0,590173.0,2630162.0,15840,2534400,2
2020,0,2,369835.0,590173.0,2630162.0,15840,2534400,2
2021,0,1,437220.0,673352.0,2788826.0,16043,2566880,2
2021,0,1,448893.0,673352.0,2788826.0,16043,2566880,2
2022,0,1,478149.0,710704.0,2698941.0,16042,2566720,2
2022,0,1,517739.0,710704.0,2698941.0,16042,2566720,2
2021,0,0,362221.0,584662.0,2788826.0,16043,2566880,2
2021,0,0,364150.0,584662.0,2788826.0,16043,2566880,2
2022,0,0,380967.0,639512.0,2698941.0,16042,2566720,2
2022,0,0,410425.0,639512.0,2698941.0,16042,2566720,2
2021,0,2,385360.0,613752.0,2788826.0,16043,2566880,2
2021,0,2,391656.0,613752.0,2788826.0,16043,2566880,2
2022,0,2,411537.0,663020.0,2698941.0,16042,2566720,2
2022,0,2,443292.0,663020.0,2698941.0,16042,2566720,2
2015,1,1,108566.0,556527.0,1710000.0,12954,2072640,3
2015,1,1,115476.0,556527.0,1710000.0,12954,2072640,3
2016,1,1,118646.0,624606.0,1906650.0,13169,2107040,3
2016,1,1,120458.0,624606.0,1906650.0,13169,2107040,3
2015,1,0,69186.0,349329.0,1710000.0,12954,2072640,3
2015,1,0,70949.0,349329.0,1710000.0,12954,2072640,3
2016,1,0,71249.0,357591.0,1906650.0,13169,2107040,3
2016,1,0,72563.0,357591.0,1906650.0,13169,2107040,3
2015,1,2,81144.0,412239.0,1710000.0,12954,2072640,3
2015,1,2,84470.0,412239.0,1710000.0,12954,2072640,3
2016,1,2,86903.0,439908.0,1906650.0,13169,2107040,3
2016,1,2,87525.0,439908.0,1906650.0,13169,2107040,3
2017,1,1,121463.0,641117.0,2063000.0,14326,2292160,3
2017,1,1,123627.0,641117.0,2063000.0,14326,2292160,3
2018,1,1,129154.0,649402.0,2243719.0,14007,2241120,2
2018,1,1,129210.0,649402.0,2243719.0,14007,2241120,2
2017,1,0,72641.0,334210.0,2063000.0,14326,2292160,3
2017,1,0,74385.0,334210.0,2063000.0,14326,2292160,3
2018,1,0,86388.0,424329.0,2243719.0,14007,2241120,2
2018,1,0,86819.0,424329.0,2243719.0,14007,2241120,2
2017,1,2,88019.0,430864.0,2063000.0,14326,2292160,3
2017,1,2,90001.0,430864.0,2063000.0,14326,2292160,3
2018,1,2,100071.0,496432.0,2243719.0,14007,2241120,2
2018,1,2,100501.0,496432.0,2243719.0,14007,2241120,2
2019,1,1,131996.0,684518.0,2423889.0,14304,2288640,2
2019,1,1,135322.0,684518.0,2423889.0,14304,2288640,2
2020,1,1,139066.0,733847.0,2630162.0,15840,2534400,2
2020,1,1,140106.0,733847.0,2630162.0,15840,2534400,2
2019,1,0,91640.0,423707.0,2423889.0,14304,2288640,2
2019,1,0,96542.0,423707.0,2423889.0,14304,2288640,2
2020,1,0,104118.0,441837.0,2630162.0,15840,2534400,2
2020,1,0,104441.0,441837.0,2630162.0,15840,2534400,2
2019,1,2,104725.0,508445.0,2423889.0,14304,2288640,2
2019,1,2,108973.0,508445.0,2423889.0,14304,2288640,2
2020,1,2,115405.0,536516.0,2630162.0,15840,2534400,2
2020,1,2,116085.0,536516.0,2630162.0,15840,2534400,2
2021,1,1,146528.0,753362.0,2788826.0,16043,2566880,2
2021,1,1,149285.0,753362.0,2788826.0,16043,2566880,2
2022,1,1,157559.0,796193.0,2698941.0,16042,2566720,2
2022,1,1,166816.0,796193.0,2698941.0,16042,2566720,2
2021,1,0,108537.0,475304.0,2788826.0,16043,2566880,2
2021,1,0,114856.0,475304.0,2788826.0,16043,2566880,2
2022,1,0,122845.0,501511.0,2698941.0,16042,2566720,2
2022,1,0,130842.0,501511.0,2698941.0,16042,2566720,2
2021,1,2,120995.0,566506.0,2788826.0,16043,2566880,2
2021,1,2,126067.0,566506.0,2788826.0,16043,2566880,2
2022,1,2,134333.0,598816.0,2698941.0,16042,2566720,2
2022,1,2,142658.0,598816.0,2698941.0,16042,2566720,2
2015,2,1,406074.0,1020732.0,1710000.0,12954,2072640,3
2015,2,1,423855.0,1020732.0,1710000.0,12954,2072640,3
2016,2,1,438600.0,1148221.0,1906650.0,13169,2107040,3
2016,2,1,448615.0,1148221.0,1906650.0,13169,2107040,3
2015,2,0,316838.0,762199.0,1710000.0,12954,2072640,3
2015,2,0,329895.0,762199.0,1710000.0,12954,2072640,3
2016,2,0,342137.0,795572.0,1906650.0,13169,2107040,3
2016,2,0,349735.0,795572.0,1906650.0,13169,2107040,3
2015,2,2,343935.0,840696.0,1710000.0,12954,2072640,3
2015,2,2,358427.0,840696.0,1710000.0,12954,2072640,3
2016,2,2,371876.0,904289.0,1906650.0,13169,2107040,3
2016,2,2,379647.0,904289.0,1906650.0,13169,2107040,3
2017,2,1,457818.0,1253039.0,2063000.0,14326,2292160,3
2017,2,1,465233.0,1253039.0,2063000.0,14326,2292160,3
2018,2,1,487791.0,1275066.0,2243719.0,14007,2241120,2
2018,2,1,492364.0,1275066.0,2243719.0,14007,2241120,2
2017,2,0,360519.0,838753.0,2063000.0,14326,2292160,3
2017,2,0,366036.0,838753.0,2063000.0,14326,2292160,3
2018,2,0,398501.0,947478.0,2243719.0,14007,2241120,2
2018,2,0,401765.0,947478.0,2243719.0,14007,2241120,2
2017,2,2,389595.0,969224.0,2063000.0,14326,2292160,3
2017,2,2,396361.0,969224.0,2063000.0,14326,2292160,3
2018,2,2,426251.0,1052421.0,2243719.0,14007,2241120,2
2018,2,2,430435.0,1052421.0,2243719.0,14007,2241120,2
2019,2,1,511654.0,1316970.0,2423889.0,14304,2288640,2
2019,2,1,524643.0,1316970.0,2423889.0,14304,2288640,2
2020,2,1,549033.0,1374805.0,2630162.0,15840,2534400,2
2020,2,1,552498.0,1374805.0,2630162.0,15840,2534400,2
2019,2,0,418821.0,949641.0,2423889.0,14304,2288640,2
2019,2,0,437987.0,949641.0,2423889.0,14304,2288640,2
2020,2,0,453502.0,1007645.0,2630162.0,15840,2534400,2
2020,2,0,454754.0,1007645.0,2630162.0,15840,2534400,2
2019,2,2,448508.0,1068986.0,2423889.0,14304,2288640,2
2019,2,2,464558.0,1068986.0,2423889.0,14304,2288640,2
2020,2,2,483542.0,1126689.0,2630162.0,15840,2534400,2
2020,2,2,485920.0,1126689.0,2630162.0,15840,2534400,2
2021,2,1,583748.0,1426715.0,2788826.0,16043,2566880,2
2021,2,1,598178.0,1426715.0,2788826.0,16043,2566880,2
2022,2,1,635708.0,1506898.0,2698941.0,16042,2566720,2
2022,2,1,684555.0,1506898.0,2698941.0,16042,2566720,2
2021,2,0,470758.0,1059967.0,2788826.0,16043,2566880,2
2021,2,0,479006.0,1059967.0,2788826.0,16043,2566880,2
2022,2,0,503811.0,1141024.0,2698941.0,16042,2566720,2
2022,2,0,541267.0,1141024.0,2698941.0,16042,2566720,2
2021,2,2,506355.0,1180259.0,2788826.0,16043,2566880,2
2021,2,2,517723.0,1180259.0,2788826.0,16043,2566880,2
2022,2,2,545870.0,1261836.0,2698941.0,16042,2566720,2
2022,2,2,585950.0,1261836.0,2698941.0,16042,2566720,2
2015,0,1,263734.0,418794.0,1974346.0,11622,1859520,2
2015,0,1,272915.0,418794.0,1974346.0,11622,1859520,2
2016,0,1,275736.0,513874.0,2206000.0,12523,2003680,2
2016,0,1,283334.0,513874.0,2206000.0,12523,2003680,2
2015,0,0,243702.0,358391.0,1974346.0,11622,1859520,2
2015,0,0,254209.0,358391.0,1974346.0,11622,1859520,2
2016,0,0,263912.0,408161.0,2206000.0,12523,2003680,2
2016,0,0,270182.0,408161.0,2206000.0,12523,2003680,2
2015,0,2,250850.0,379945.0,1974346.0,11622,1859520,2
2015,0,2,260885.0,379945.0,1974346.0,11622,1859520,2
2016,0,2,269320.0,446364.0,2206000.0,12523,2003680,2
2016,0,2,275036.0,446364.0,2206000.0,12523,2003680,2
2017,0,1,291341.0,581213.0,2388000.0,12690,2030400,2
2017,0,1,297193.0,581213.0,2388000.0,12690,2030400,2
2018,0,1,313669.0,568797.0,2595995.0,13214,2114240,2
2018,0,1,314491.0,568797.0,2595995.0,13214,2114240,2
2017,0,0,273134.0,465251.0,2388000.0,12690,2030400,2
2017,0,0,278321.0,465251.0,2388000.0,12690,2030400,2
2018,0,0,289522.0,464444.0,2595995.0,13214,2114240,2
2018,0,0,291450.0,464444.0,2595995.0,13214,2114240,2
2017,0,2,279284.0,507672.0,2388000.0,12690,2030400,2
2017,0,2,284680.0,507672.0,2388000.0,12690,2030400,2
2018,0,2,297528.0,503297.0,2595995.0,13214,2114240,2
2018,0,2,298856.0,503297.0,2595995.0,13214,2114240,2
2019,0,1,318325.0,536802.0,2804453.0,13580,2172800,2
2019,0,1,331698.0,536802.0,2804453.0,13580,2172800,2
2020,0,1,337697.0,584583.0,3043111.0,15072,2411520,2
2020,0,1,338390.0,584583.0,3043111.0,15072,2411520,2
2019,0,0,299598.0,476355.0,2804453.0,13580,2172800,2
2019,0,0,311271.0,476355.0,2804453.0,13580,2172800,2
2020,0,0,321453.0,505671.0,3043111.0,15072,2411520,2
2020,0,0,323914.0,505671.0,3043111.0,15072,2411520,2
2019,0,2,306087.0,498928.0,2804453.0,13580,2172800,2
2019,0,2,318123.0,498928.0,2804453.0,13580,2172800,2
2020,0,2,327021.0,535136.0,3043111.0,15072,2411520,2
2020,0,2,328710.0,535136.0,3043111.0,15072,2411520,2
2021,0,1,350163.0,611880.0,3043111.0,15873,2539680,2
2021,0,1,354236.0,611880.0,3043111.0,15873,2539680,2
2022,0,1,374346.0,674968.0,3144446.0,15978,2556480,2
2022,0,1,400354.0,674968.0,3144446.0,15978,2556480,2
2021,0,0,335549.0,559309.0,3043111.0,15873,2539680,2
2021,0,0,337702.0,559309.0,3043111.0,15873,2539680,2
2022,0,0,353000.0,587945.0,3144446.0,15978,2556480,2
2022,0,0,368981.0,587945.0,3144446.0,15978,2556480,2
2021,0,2,340567.0,579031.0,3043111.0,15873,2539680,2
2021,0,2,343549.0,579031.0,3043111.0,15873,2539680,2
2022,0,2,360600.0,620732.0,3144446.0,15978,2556480,2
2022,0,2,379882.0,620732.0,3144446.0,15978,2556480,2
2015,1,1,101603.0,514708.0,1974346.0,11622,1859520,2
2015,1,1,105823.0,514708.0,1974346.0,11622,1859520,2
2016,1,1,112324.0,569719.0,2206000.0,12523,2003680,2
2016,1,1,116824.0,569719.0,2206000.0,12523,2003680,2
2015,1,0,61880.0,260923.0,1974346.0,11622,1859520,2
2015,1,0,65785.0,260923.0,1974346.0,11622,1859520,2
2016,1,0,67658.0,293544.0,2206000.0,12523,2003680,2
2016,1,0,69692.0,293544.0,2206000.0,12523,2003680,2
2015,1,2,76055.0,351483.0,1974346.0,11622,1859520,2
2015,1,2,80073.0,351483.0,1974346.0,11622,1859520,2
2016,1,2,82664.0,393348.0,2206000.0,12523,2003680,2
2016,1,2,86661.0,393348.0,2206000.0,12523,2003680,2
2017,1,1,119191.0,589322.0,2388000.0,12690,2030400,2
2017,1,1,120635.0,589322.0,2388000.0,12690,2030400,2
2018,1,1,124314.0,637747.0,2595995.0,13214,2114240,2
2018,1,1,126557.0,637747.0,2595995.0,13214,2114240,2
2017,1,0,74386.0,317870.0,2388000.0,12690,2030400,2
2017,1,0,77699.0,317870.0,2388000.0,12690,2030400,2
2018,1,0,85005.0,365368.0,2595995.0,13214,2114240,2
2018,1,0,87600.0,365368.0,2595995.0,13214,2114240,2
2017,1,2,90775.0,417173.0,2388000.0,12690,2030400,2
2017,1,2,93568.0,417173.0,2388000.0,12690,2030400,2
2018,1,2,99621.0,466781.0,2595995.0,13214,2114240,2
2018,1,2,101928.0,466781.0,2595995.0,13214,2114240,2
2019,1,1,128381.0,608271.0,2804453.0,13580,2172800,2
2019,1,1,129424.0,608271.0,2804453.0,13580,2172800,2
2020,1,1,131854.0,637679.0,3043111.0,15072,2411520,2
2020,1,1,132409.0,637679.0,3043111.0,15072,2411520,2
2019,1,0,90188.0,371452.0,2804453.0,13580,2172800,2
2019,1,0,94735.0,371452.0,2804453.0,13580,2172800,2
2020,1,0,100198.0,397041.0,3043111.0,15072,2411520,2
2020,1,0,100455.0,397041.0,3043111.0,15072,2411520,2
2019,1,2,104445.0,459889.0,2804453.0,13580,2172800,2
2019,1,2,107685.0,459889.0,2804453.0,13580,2172800,2
2020,1,2,112021.0,486893.0,3043111.0,15072,2411520,2
2020,1,2,112549.0,486893.0,3043111.0,15072,2411520,2
2021,1,1,135276.0,670505.0,3043111.0,15873,2539680,2
2021,1,1,137422.0,670505.0,3043111.0,15873,2539680,2
2022,1,1,141579.0,685547.0,3144446.0,15978,2556480,2
2022,1,1,148101.0,685547.0,3144446.0,15978,2556480,2
2021,1,0,105866.0,425439.0,3043111.0,15873,2539680,2
2021,1,0,108975.0,425439.0,3043111.0,15873,2539680,2
2022,1,0,114139.0,432887.0,3144446.0,15978,2556480,2
2022,1,0,124901.0,432887.0,3144446.0,15978,2556480,2
2021,1,2,116888.0,517375.0,3043111.0,15873,2539680,2
2021,1,2,119702.0,517375.0,3043111.0,15873,2539680,2
2022,1,2,124469.0,528080.0,3144446.0,15978,2556480,2
2022,1,2,133642.0,528080.0,3144446.0,15978,2556480,2
2015,2,1,365336.0,933502.0,1974346.0,11622,1859520,2
2015,2,1,378739.0,933502.0,1974346.0,11622,1859520,2
2016,2,1,388060.0,1083593.0,2206000.0,12523,2003680,2
2016,2,1,400159.0,1083593.0,2206000.0,12523,2003680,2
2015,2,0,305581.0,619314.0,1974346.0,11622,1859520,2
2015,2,0,319994.0,619314.0,1974346.0,11622,1859520,2
2016,2,0,331570.0,701705.0,2206000.0,12523,2003680,2
2016,2,0,339874.0,701705.0,2206000.0,12523,2003680,2
2015,2,2,326905.0,731429.0,1974346.0,11622,1859520,2
2015,2,2,340958.0,731429.0,1974346.0,11622,1859520,2
2016,2,2,351984.0,839712.0,2206000.0,12523,2003680,2
2016,2,2,361697.0,839712.0,2206000.0,12523,2003680,2
2017,2,1,410532.0,1170536.0,2388000.0,12690,2030400,2
2017,2,1,417828.0,1170536.0,2388000.0,12690,2030400,2
